test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb;nb_hour_paging_without_response;nb_hour_echec;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3;4211;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4212;20221004;1;1;0;0;0;0;2;0;0;0;0
3;4213;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4214;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4215;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4216;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4217;20221004;1;1;0;2;2;0;0;2;2;0;0
3;4218;20221004;1;0;1;5;3;0;3;0;0;0;0
3;4219;20221004;12;3;8;3;1;2;17;7;3;0;0
3;4220;20221004;15;5;10;0;0;3;22;0;0;9;4
3;4221;20221004;2;1;1;1;1;0;1;0;0;0;0
3;4222;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4223;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4224;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4225;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4226;20221004;25;7;16;1;1;4;33;3;3;1;1
3;4227;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4228;20221004;2;1;1;0;0;1;5;0;0;1;1
3;4229;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4230;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4231;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4232;20221004;1;0;1;0;0;0;0;0;0;0;0
3;4233;20221004;28;7;19;7;6;5;31;2;2;2;2
3;4234;20221004;0;0;0;0;0;0;0;3;3;0;0
3;4235;20221004;4;3;3;5;3;2;4;0;0;3;2
3;4236;20221004;1;0;0;4;2;0;0;1;1;0;0
3;4237;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4238;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4239;20221004;0;0;0;0;0;0;1;4;2;0;0
3;4240;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4241;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4242;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4243;20221004;0;0;0;3;2;0;0;0;0;0;0
3;4244;20221004;4;1;2;9;4;1;0;2;2;0;0
3;4245;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4246;20221004;13;3;9;1;1;2;20;1;1;6;3
3;4247;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4248;20221004;2;1;1;8;2;1;4;0;0;0;0
3;4249;20221004;0;0;0;4;4;0;0;0;0;0;0
3;4250;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4251;20221004;0;0;0;0;0;0;1;0;0;0;0
3;4252;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4253;20221004;1;0;1;4;1;0;2;0;0;1;1
3;4254;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4255;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4256;20221004;0;0;0;2;1;0;0;1;1;0;0
3;4257;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4258;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4259;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4260;20221004;7;1;4;0;0;1;11;0;0;1;1
3;4261;20221004;16;4;10;0;0;3;15;0;0;0;0
3;4262;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4263;20221004;2;2;1;16;3;1;1;1;1;0;0
3;4264;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4265;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4266;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4267;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4268;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4269;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4270;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4271;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4272;20221004;0;0;0;0;0;0;0;4;2;0;0
3;4273;20221004;3;3;2;4;4;2;3;0;0;2;2
3;4274;20221004;0;0;0;0;0;0;0;20;7;0;0
3;4275;20221004;6;4;4;0;0;2;4;1;1;1;1
3;4276;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4277;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4278;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4279;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4280;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4281;20221004;0;0;0;0;0;0;0;3;3;0;0
3;4282;20221004;13;6;8;0;0;4;5;0;0;0;0
3;4283;20221004;2;1;1;0;0;0;0;0;0;0;0
3;4284;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4285;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4286;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4287;20221004;1;0;0;1;1;0;1;0;0;0;0
3;4288;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4289;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4290;20221004;2;0;1;4;1;0;2;0;0;1;1
3;4291;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4292;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4293;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4294;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4295;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4296;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4297;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4298;20221004;1;0;0;0;0;0;0;0;0;0;0
3;4299;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4300;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4301;20221004;51;7;34;0;0;5;63;2;2;3;2
3;4302;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4303;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4304;20221004;11;4;7;0;0;3;6;8;2;0;0
3;4305;20221004;0;0;0;0;0;0;0;3;2;0;0
3;4306;20221004;36;7;24;6;4;5;20;3;3;3;3
3;4307;20221004;7;3;5;0;0;2;6;0;0;0;0
3;4308;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4309;20221004;8;2;5;0;0;1;4;1;1;2;2
3;4310;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4311;20221004;1;1;1;0;0;0;1;0;0;0;0
3;4312;20221004;26;7;17;3;2;5;13;0;0;1;1
3;4313;20221004;0;0;0;0;0;0;0;4;3;0;0
3;4314;20221004;0;0;0;0;0;0;0;6;3;0;0
3;4315;20221004;22;6;14;0;0;4;26;2;2;5;2
3;4316;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4317;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4318;20221004;8;3;5;3;2;2;4;1;1;0;0
3;4319;20221004;9;3;6;0;0;2;11;0;0;0;0
3;4320;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4321;20221004;7;3;4;3;3;2;0;0;0;0;0
3;4322;20221004;11;2;7;1;1;1;14;0;0;1;1
3;4323;20221004;10;4;7;0;0;3;5;5;3;0;0
3;4324;20221004;5;3;3;2;2;2;2;4;3;0;0
3;4325;20221004;0;0;0;7;2;0;0;0;0;0;0
3;4326;20221004;0;0;0;0;0;0;1;1;1;0;0
3;4327;20221004;1;0;0;0;0;0;0;0;0;0;0
3;4328;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4329;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4330;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4331;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4332;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4333;20221004;37;7;25;2;2;5;31;4;4;6;3
3;4334;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4335;20221004;0;0;0;0;0;0;0;4;2;0;0
3;4336;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4337;20221004;15;4;10;3;2;3;21;0;0;4;1
3;4338;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4339;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4340;20221004;4;1;2;0;0;1;2;0;0;0;0
3;4341;20221004;0;0;0;0;0;0;0;4;2;0;0
3;4342;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4343;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4344;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4345;20221004;12;4;8;6;4;2;15;1;1;2;2
3;4346;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4347;20221004;14;5;9;0;0;3;11;0;0;0;0
3;4348;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4349;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4350;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4351;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4352;20221004;0;0;0;0;0;0;0;4;3;0;0
3;4353;20221004;9;4;6;2;2;2;7;6;4;0;0
3;4354;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4355;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4356;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4357;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4358;20221004;2;1;1;2;1;0;0;0;0;0;0
3;4359;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4360;20221004;1;1;0;2;2;0;2;0;0;1;1
3;4361;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4362;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4363;20221004;0;0;0;0;0;0;1;1;1;0;0
3;4364;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4365;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4366;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4367;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4368;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4369;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4370;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4371;20221004;3;2;2;0;0;1;2;3;2;0;0
3;4372;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4373;20221004;18;6;12;0;0;4;21;1;1;3;2
3;4374;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4375;20221004;9;4;6;0;0;2;13;1;1;1;1
3;4376;20221004;9;4;6;0;0;2;5;0;0;0;0
3;4377;20221004;0;0;0;2;2;0;0;1;1;0;0
3;4378;20221004;39;7;26;12;4;5;34;5;3;3;2
3;4379;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4380;20221004;4;2;3;0;0;1;4;0;0;1;1
3;4381;20221004;0;0;0;0;0;0;0;4;4;0;0
3;4382;20221004;0;0;0;1;1;0;0;1;1;0;0
3;4383;20221004;3;1;2;0;0;1;4;4;3;0;0
3;4384;20221004;10;3;6;0;0;2;13;1;1;0;0
3;4385;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4386;20221004;3;1;2;10;4;0;2;1;1;0;0
3;4387;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4388;20221004;28;6;19;0;0;4;28;4;2;1;1
3;4389;20221004;0;0;0;3;3;0;1;0;0;0;0
3;4390;20221004;19;6;12;1;1;4;19;2;2;2;2
3;4391;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4392;20221004;7;2;5;0;0;1;6;2;1;0;0
3;4393;20221004;6;3;4;0;0;2;14;0;0;1;1
3;4394;20221004;4;2;2;0;0;1;4;0;0;0;0
3;4395;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4396;20221004;0;0;0;0;0;0;0;9;4;0;0
3;4397;20221004;15;5;10;0;0;3;14;1;1;4;2
3;4398;20221004;5;3;3;0;0;2;0;0;0;0;0
3;4399;20221004;5;3;3;1;1;2;0;1;1;0;0
3;4400;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4401;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4402;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4403;20221004;3;1;2;6;4;0;0;0;0;0;0
3;4404;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4405;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4406;20221004;0;0;0;2;1;0;0;0;0;0;0
3;4407;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4408;20221004;12;3;8;0;0;2;4;1;1;0;0
3;4409;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4410;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4411;20221004;5;3;3;0;0;2;3;0;0;0;0
3;4412;20221004;0;0;0;2;1;0;0;0;0;0;0
3;4413;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4414;20221004;0;0;0;1;1;0;0;2;1;0;0
3;4415;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4416;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4417;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4418;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4419;20221004;10;5;7;2;2;3;6;0;0;2;1
3;4420;20221004;11;5;7;1;1;3;3;1;1;0;0
3;4421;20221004;33;5;22;0;0;3;36;7;4;10;3
3;4422;20221004;15;4;10;3;2;2;21;1;1;3;1
3;4423;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4424;20221004;1;1;0;4;2;0;2;0;0;0;0
3;4425;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4426;20221004;8;2;5;0;0;1;13;0;0;2;2
3;4427;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4428;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4429;20221004;7;4;4;0;0;2;6;0;0;0;0
3;4430;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4431;20221004;0;0;0;1;1;0;0;2;2;0;0
3;4432;20221004;0;0;0;0;0;0;0;5;3;0;0
3;4433;20221004;3;3;2;14;4;2;1;2;2;0;0
3;4434;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4435;20221004;5;3;3;0;0;2;5;2;2;2;2
3;4436;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4437;20221004;23;7;15;6;4;5;11;2;2;1;1
3;4438;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4439;20221004;2;1;1;0;0;0;3;0;0;1;1
3;4440;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4441;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4442;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4443;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4444;20221004;31;6;20;1;1;4;17;0;0;2;2
3;4445;20221004;0;0;0;11;2;0;0;0;0;0;0
3;4446;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4447;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4448;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4449;20221004;1;1;1;0;0;1;1;8;1;0;0
3;4450;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4451;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4452;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4453;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4454;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4455;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4456;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4457;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4458;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4459;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4460;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4461;20221004;2;2;1;0;0;1;3;0;0;0;0
3;4462;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4463;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4464;20221004;3;1;2;2;1;0;3;2;1;0;0
3;4465;20221004;34;5;23;11;5;3;43;0;0;11;5
3;4466;20221004;0;0;0;0;0;0;1;1;1;0;0
3;4467;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4468;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4469;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4470;20221004;16;6;10;1;1;4;14;0;0;0;0
3;4471;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4472;20221004;2;1;1;1;1;0;3;4;3;0;0
3;4473;20221004;0;0;0;0;0;0;0;6;4;0;0
3;4474;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4475;20221004;1;1;0;0;0;0;1;0;0;0;0
3;4476;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4477;20221004;4;1;2;12;6;1;0;0;0;0;0
3;4478;20221004;7;4;4;10;3;2;0;0;0;0;0
3;4479;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4480;20221004;8;4;5;1;1;3;9;1;1;0;0
3;4481;20221004;9;4;6;0;0;3;11;1;1;2;2
3;4482;20221004;1;0;0;7;3;0;2;0;0;1;1
3;4483;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4484;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4485;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4486;20221004;12;5;8;1;1;3;19;0;0;4;2
3;4487;20221004;27;5;18;0;0;3;34;2;2;10;2
3;4488;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4489;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4490;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4491;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4492;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4493;20221004;1;0;0;0;0;0;1;0;0;0;0
3;4494;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4495;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4496;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4497;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4498;20221004;44;7;29;12;6;4;50;5;5;1;1
3;4499;20221004;0;0;0;0;0;0;0;2;2;0;0
3;4500;20221004;8;4;5;6;4;2;15;2;1;0;0
3;4501;20221004;30;6;20;2;2;4;38;1;1;8;4
3;4502;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4503;20221004;69;7;46;1;1;5;90;2;2;9;6
3;4504;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4505;20221004;49;7;33;2;2;4;58;1;1;3;2
3;4506;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4507;20221004;2;1;1;0;0;1;0;0;0;0;0
3;4508;20221004;21;4;14;8;3;2;32;3;2;2;1
3;4509;20221004;0;0;0;1;1;0;0;0;0;0;0
3;4510;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4511;20221004;1;1;0;0;0;0;0;0;0;0;0
3;4512;20221004;0;0;0;0;0;0;0;6;5;0;0
3;4513;20221004;19;6;12;0;0;4;25;2;2;3;3
3;4514;20221004;4;3;3;0;0;2;3;0;0;0;0
3;4515;20221004;15;5;10;4;4;3;21;0;0;1;1
3;4516;20221004;4;1;2;0;0;1;5;0;0;0;0
3;4517;20221004;3;1;2;2;1;0;0;0;0;0;0
3;4518;20221004;9;4;6;0;0;2;14;0;0;0;0
3;4519;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4520;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4521;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4522;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4523;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4524;20221004;4;3;3;1;1;2;3;1;1;0;0
3;4525;20221004;6;3;4;0;0;2;2;2;2;0;0
3;4526;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4527;20221004;1;0;0;0;0;0;2;0;0;0;0
3;4528;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4529;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4530;20221004;6;2;4;4;1;1;3;1;1;0;0
3;4531;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4532;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4533;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4534;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4535;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4536;20221004;1;1;1;0;0;0;1;1;1;0;0
3;4537;20221004;1;1;0;0;0;0;1;1;1;0;0
3;4538;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4539;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4540;20221004;3;3;2;2;2;2;1;1;1;0;0
3;4541;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4542;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4543;20221004;3;1;2;20;6;0;6;0;0;2;2
3;4544;20221004;90;8;60;9;3;5;87;3;2;18;7
3;4545;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4546;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4547;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4548;20221004;4;1;3;1;1;1;3;2;1;0;0
3;4549;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4550;20221004;28;6;18;0;0;4;35;2;2;2;2
3;4551;20221004;14;6;9;7;5;4;7;0;0;1;1
3;4552;20221004;3;1;2;1;1;1;1;0;0;0;0
3;4553;20221004;0;0;0;3;2;0;0;0;0;0;0
3;4554;20221004;13;5;8;5;4;3;11;1;1;0;0
3;4555;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4556;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4557;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4558;20221004;6;2;4;1;1;1;10;2;2;4;1
3;4559;20221004;8;3;5;2;1;2;0;3;3;0;0
3;4560;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4561;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4562;20221004;0;0;0;0;0;0;1;1;1;0;0
3;4563;20221004;36;6;24;11;7;4;47;1;1;11;5
3;4564;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4565;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4566;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4567;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4568;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4569;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4570;20221004;9;3;6;0;0;2;5;1;1;0;0
3;4571;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4572;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4573;20221004;2;0;1;0;0;0;0;0;0;0;0
3;4574;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4575;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4576;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4577;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4578;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4579;20221004;14;4;9;5;3;3;17;3;2;1;1
3;4580;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4581;20221004;0;0;0;2;1;0;0;0;0;0;0
3;4582;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4583;20221004;27;7;18;0;0;4;43;0;0;0;0
3;4584;20221004;2;1;1;1;1;1;4;0;0;1;1
3;4585;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4586;20221004;10;6;7;0;0;4;12;0;0;1;1
3;4587;20221004;10;4;6;11;3;2;12;0;0;0;0
3;4588;20221004;17;4;11;8;3;3;21;1;1;2;2
3;4589;20221004;4;2;3;0;0;1;5;0;0;0;0
3;4590;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4591;20221004;21;6;14;3;2;4;20;4;3;1;1
3;4592;20221004;1;1;1;0;0;0;2;0;0;0;0
3;4593;20221004;2;2;1;0;0;1;0;1;1;0;0
3;4594;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4595;20221004;7;4;4;0;0;2;8;0;0;0;0
3;4596;20221004;16;6;11;8;5;4;23;1;1;0;0
3;4597;20221004;0;0;0;2;2;0;0;0;0;0;0
3;4598;20221004;5;3;3;2;2;2;2;1;1;0;0
3;4599;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4600;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4601;20221004;1;1;0;1;1;0;0;1;1;0;0
3;4602;20221004;5;2;3;0;0;1;5;0;0;0;0
3;4603;20221004;0;0;0;5;2;0;0;0;0;0;0
3;4604;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4605;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4606;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4607;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4608;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4609;20221004;4;2;2;0;0;1;5;2;1;0;0
3;4610;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4611;20221004;0;0;0;4;3;0;0;0;0;0;0
3;4612;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4613;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4614;20221004;0;0;0;0;0;0;1;1;1;0;0
3;4615;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4616;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4617;20221004;24;7;16;0;0;5;26;1;1;1;1
3;4618;20221004;16;6;11;2;2;4;7;1;1;0;0
3;4619;20221004;7;3;4;0;0;2;0;0;0;0;0
3;4620;20221004;12;3;8;0;0;2;16;1;1;1;1
3;4621;20221004;7;3;4;0;0;2;3;2;2;0;0
3;4622;20221004;0;0;0;1;1;0;1;1;1;0;0
3;4623;20221004;9;4;6;14;5;3;1;3;2;0;0
3;4624;20221004;18;4;12;0;0;2;23;1;1;2;1
3;4625;20221004;0;0;0;0;0;0;0;3;1;0;0
3;4626;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4627;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4628;20221004;56;5;37;1;1;3;90;0;0;7;4
3;4629;20221004;0;0;0;3;2;0;0;0;0;0;0
3;4630;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4631;20221004;0;0;0;0;0;0;0;5;2;0;0
3;4632;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4633;20221004;0;0;0;0;0;0;0;2;1;0;0
3;4634;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4635;20221004;0;0;0;0;0;0;0;1;1;0;0
3;4636;20221004;1;1;1;0;0;0;1;3;1;0;0
3;4637;20221004;5;2;3;1;1;1;2;1;1;0;0
3;4638;20221004;3;2;2;2;1;1;3;1;1;0;0
3;4639;20221004;0;0;0;3;2;0;1;1;1;0;0
3;4640;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4641;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4642;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4643;20221004;1;1;1;0;0;1;0;0;0;0;0
3;4644;20221004;1;0;0;0;0;0;0;0;0;0;0
3;4645;20221004;2;1;1;0;0;0;2;1;1;0;0
3;4646;20221004;1;1;1;0;0;1;0;0;0;0;0
3;4647;20221004;3;2;2;0;0;1;3;1;1;0;0
3;4648;20221004;6;4;4;0;0;2;9;0;0;0;0
3;4649;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4650;20221004;3;0;2;0;0;0;2;5;3;0;0
3;4651;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4652;20221004;2;2;1;0;0;1;1;0;0;0;0
3;4653;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4654;20221004;0;0;0;6;2;0;0;0;0;0;0
3;4655;20221004;0;0;0;0;0;0;0;0;0;0;0
3;4656;20221004;1;0;0;0;0;0;0;0;0;0;0
3;4657;20221004;0;0;0;2;1;0;0;0;0;0;0
