qoe_challenge_table_for_model_v2.imsi;qoe_challenge_table_for_model_v2.year;qoe_challenge_table_for_model_v2.month;qoe_challenge_table_for_model_v2.msisdn;qoe_challenge_table_for_model_v2.coupure_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_coupure_appel_daily;qoe_challenge_table_for_model_v2.echec_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;qoe_challenge_table_for_model_v2.paging_without_response_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_paging_without_response_daily;qoe_challenge_table_for_model_v2.nb_call_est_daily;qoe_challenge_table_for_model_v2.reiter_call_interval_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_reiter_call_daily;qoe_challenge_table_for_model_v2.call_est_bad_setupduration_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_call_est_bad_setupduration_daily;test;msisdn_H
6,08015E+14;2022;10;20221004;2;1;1;1;1;1;3;3;1;1;1;3;4164
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4165
6,08015E+14;2022;10;20221004;21;4;14;3;2;2;28;0;0;6;3;3;4166
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4167
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;4168
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;2;0;0;0;0;3;4169
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;0;0;0;0;0;3;4170
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;2;2;0;0;3;4171
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4172
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4173
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4174
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4175
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;2;0;0;1;1;3;4176
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;1;1;0;0;3;4177
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4178
6,08015E+14;2022;10;20221004;0;0;0;0;13;4;0;0;0;0;0;3;4179
6,08015E+14;2022;10;20221004;12;4;8;2;0;0;5;1;1;0;0;3;4180
6,08015E+14;2022;10;20221004;14;3;9;2;0;0;18;3;1;2;2;3;4181
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;2;0;0;0;0;3;4182
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4183
6,08015E+14;2022;10;20221004;11;3;7;2;0;0;6;5;5;0;0;3;4184
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4185
6,08015E+14;2022;10;20221004;7;0;4;0;0;0;9;0;0;0;0;3;4186
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;1;2;2;0;0;3;4187
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;4188
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;4189
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4190
6,08015E+14;2022;10;20221004;12;2;8;1;0;0;15;0;0;1;1;3;4191
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4192
6,08015E+14;2022;10;20221004;7;3;4;2;2;2;5;3;3;0;0;3;4193
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4194
6,08015E+14;2022;10;20221004;12;3;8;2;3;3;13;1;1;3;2;3;4195
6,08015E+14;2022;10;20221004;5;3;3;2;0;0;4;0;0;0;0;3;4196
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4197
6,08015E+14;2022;10;20221004;0;0;0;0;3;1;0;0;0;0;0;3;4198
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;0;0;0;0;0;3;4199
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4200
6,08015E+14;2022;10;20221004;1;1;1;0;1;1;0;0;0;0;0;3;4201
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;4202
6,08015E+14;2022;10;20221004;12;4;8;2;0;0;8;3;2;1;1;3;4203
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4204
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4205
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4206
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4207
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4208
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4209
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4210
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4211
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;2;0;0;0;0;3;4212
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4213
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4214
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4215
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4216
6,08015E+14;2022;10;20221004;1;1;0;0;2;2;0;2;2;0;0;3;4217
6,08015E+14;2022;10;20221004;1;0;1;0;5;3;3;0;0;0;0;3;4218
6,08015E+14;2022;10;20221004;12;3;8;2;3;1;17;7;3;0;0;3;4219
6,08015E+14;2022;10;20221004;15;5;10;3;0;0;22;0;0;9;4;3;4220
6,08015E+14;2022;10;20221004;2;1;1;0;1;1;1;0;0;0;0;3;4221
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;4222
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4223
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4224
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4225
6,08015E+14;2022;10;20221004;25;7;16;4;1;1;33;3;3;1;1;3;4226
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4227
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;5;0;0;1;1;3;4228
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4229
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4230
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4231
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;0;0;0;0;0;3;4232
6,08015E+14;2022;10;20221004;28;7;19;5;7;6;31;2;2;2;2;3;4233
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;4234
6,08015E+14;2022;10;20221004;4;3;3;2;5;3;4;0;0;3;2;3;4235
6,08015E+14;2022;10;20221004;1;0;0;0;4;2;0;1;1;0;0;3;4236
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4237
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4238
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;4;2;0;0;3;4239
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4240
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4241
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4242
6,08015E+14;2022;10;20221004;0;0;0;0;3;2;0;0;0;0;0;3;4243
6,08015E+14;2022;10;20221004;4;1;2;1;9;4;0;2;2;0;0;3;4244
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4245
6,08015E+14;2022;10;20221004;13;3;9;2;1;1;20;1;1;6;3;3;4246
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4247
6,08015E+14;2022;10;20221004;2;1;1;1;8;2;4;0;0;0;0;3;4248
6,08015E+14;2022;10;20221004;0;0;0;0;4;4;0;0;0;0;0;3;4249
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4250
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;0;0;0;0;3;4251
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4252
6,08015E+14;2022;10;20221004;1;0;1;0;4;1;2;0;0;1;1;3;4253
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4254
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4255
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;1;1;0;0;3;4256
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;4257
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4258
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4259
6,08015E+14;2022;10;20221004;7;1;4;1;0;0;11;0;0;1;1;3;4260
6,08017E+14;2022;10;20221004;16;4;10;3;0;0;15;0;0;0;0;3;4261
6,08016E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;4262
6,08015E+14;2022;10;20221004;2;2;1;1;16;3;1;1;1;0;0;3;4263
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4264
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4265
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4266
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4267
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;4268
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4269
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4270
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4271
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;2;0;0;3;4272
6,08015E+14;2022;10;20221004;3;3;2;2;4;4;3;0;0;2;2;3;4273
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;20;7;0;0;3;4274
6,08015E+14;2022;10;20221004;6;4;4;2;0;0;4;1;1;1;1;3;4275
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4276
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4277
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4278
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4279
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4280
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;4281
6,08015E+14;2022;10;20221004;13;6;8;4;0;0;5;0;0;0;0;3;4282
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;0;0;0;0;0;3;4283
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;4284
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4285
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4286
6,08015E+14;2022;10;20221004;1;0;0;0;1;1;1;0;0;0;0;3;4287
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4288
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4289
6,08015E+14;2022;10;20221004;2;0;1;0;4;1;2;0;0;1;1;3;4290
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4291
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4292
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4293
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4294
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4295
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4296
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4297
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;4298
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4299
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4300
6,08015E+14;2022;10;20221004;51;7;34;5;0;0;63;2;2;3;2;3;4301
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4302
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4303
6,08015E+14;2022;10;20221004;11;4;7;3;0;0;6;8;2;0;0;3;4304
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;4305
6,08015E+14;2022;10;20221004;36;7;24;5;6;4;20;3;3;3;3;3;4306
6,08015E+14;2022;10;20221004;7;3;5;2;0;0;6;0;0;0;0;3;4307
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4308
6,08015E+14;2022;10;20221004;8;2;5;1;0;0;4;1;1;2;2;3;4309
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4310
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;1;0;0;0;0;3;4311
6,08015E+14;2022;10;20221004;26;7;17;5;3;2;13;0;0;1;1;3;4312
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;4313
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;6;3;0;0;3;4314
6,08015E+14;2022;10;20221004;22;6;14;4;0;0;26;2;2;5;2;3;4315
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4316
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4317
6,08015E+14;2022;10;20221004;8;3;5;2;3;2;4;1;1;0;0;3;4318
6,08015E+14;2022;10;20221004;9;3;6;2;0;0;11;0;0;0;0;3;4319
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4320
6,08015E+14;2022;10;20221004;7;3;4;2;3;3;0;0;0;0;0;3;4321
6,08015E+14;2022;10;20221004;11;2;7;1;1;1;14;0;0;1;1;3;4322
6,08015E+14;2022;10;20221004;10;4;7;3;0;0;5;5;3;0;0;3;4323
6,08015E+14;2022;10;20221004;5;3;3;2;2;2;2;4;3;0;0;3;4324
6,08015E+14;2022;10;20221004;0;0;0;0;7;2;0;0;0;0;0;3;4325
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;4326
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;4327
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4328
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4329
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4330
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4331
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4332
6,08015E+14;2022;10;20221004;37;7;25;5;2;2;31;4;4;6;3;3;4333
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4334
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;2;0;0;3;4335
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4336
6,08015E+14;2022;10;20221004;15;4;10;3;3;2;21;0;0;4;1;3;4337
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4338
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4339
6,08015E+14;2022;10;20221004;4;1;2;1;0;0;2;0;0;0;0;3;4340
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;2;0;0;3;4341
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4342
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4343
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4344
6,08015E+14;2022;10;20221004;12;4;8;2;6;4;15;1;1;2;2;3;4345
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4346
6,08015E+14;2022;10;20221004;14;5;9;3;0;0;11;0;0;0;0;3;4347
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4348
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4349
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4350
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4351
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;4352
6,08015E+14;2022;10;20221004;9;4;6;2;2;2;7;6;4;0;0;3;4353
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4354
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;4355
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4356
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4357
6,08015E+14;2022;10;20221004;2;1;1;0;2;1;0;0;0;0;0;3;4358
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4359
6,08015E+14;2022;10;20221004;1;1;0;0;2;2;2;0;0;1;1;3;4360
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4361
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4362
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;4363
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4364
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4365
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4366
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4367
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4368
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4369
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4370
6,08015E+14;2022;10;20221004;3;2;2;1;0;0;2;3;2;0;0;3;4371
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4372
6,08015E+14;2022;10;20221004;18;6;12;4;0;0;21;1;1;3;2;3;4373
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4374
6,08015E+14;2022;10;20221004;9;4;6;2;0;0;13;1;1;1;1;3;4375
6,08015E+14;2022;10;20221004;9;4;6;2;0;0;5;0;0;0;0;3;4376
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;1;1;0;0;3;4377
6,08015E+14;2022;10;20221004;39;7;26;5;12;4;34;5;3;3;2;3;4378
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4379
6,08015E+14;2022;10;20221004;4;2;3;1;0;0;4;0;0;1;1;3;4380
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;4;0;0;3;4381
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;1;1;0;0;3;4382
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;4;4;3;0;0;3;4383
6,08015E+14;2022;10;20221004;10;3;6;2;0;0;13;1;1;0;0;3;4384
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4385
6,08015E+14;2022;10;20221004;3;1;2;0;10;4;2;1;1;0;0;3;4386
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4387
6,08015E+14;2022;10;20221004;28;6;19;4;0;0;28;4;2;1;1;3;4388
6,08015E+14;2022;10;20221004;0;0;0;0;3;3;1;0;0;0;0;3;4389
6,08015E+14;2022;10;20221004;19;6;12;4;1;1;19;2;2;2;2;3;4390
6,08016E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4391
6,08015E+14;2022;10;20221004;7;2;5;1;0;0;6;2;1;0;0;3;4392
6,08015E+14;2022;10;20221004;6;3;4;2;0;0;14;0;0;1;1;3;4393
6,08015E+14;2022;10;20221004;4;2;2;1;0;0;4;0;0;0;0;3;4394
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4395
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;9;4;0;0;3;4396
6,08015E+14;2022;10;20221004;15;5;10;3;0;0;14;1;1;4;2;3;4397
6,08015E+14;2022;10;20221004;5;3;3;2;0;0;0;0;0;0;0;3;4398
6,08015E+14;2022;10;20221004;5;3;3;2;1;1;0;1;1;0;0;3;4399
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4400
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4401
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4402
6,08015E+14;2022;10;20221004;3;1;2;0;6;4;0;0;0;0;0;3;4403
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4404
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4405
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;4406
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4407
6,08015E+14;2022;10;20221004;12;3;8;2;0;0;4;1;1;0;0;3;4408
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4409
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;4410
6,08015E+14;2022;10;20221004;5;3;3;2;0;0;3;0;0;0;0;3;4411
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;4412
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4413
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;2;1;0;0;3;4414
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4415
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4416
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4417
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4418
6,08015E+14;2022;10;20221004;10;5;7;3;2;2;6;0;0;2;1;3;4419
6,08015E+14;2022;10;20221004;11;5;7;3;1;1;3;1;1;0;0;3;4420
6,08015E+14;2022;10;20221004;33;5;22;3;0;0;36;7;4;10;3;3;4421
6,08015E+14;2022;10;20221004;15;4;10;2;3;2;21;1;1;3;1;3;4422
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4423
6,08015E+14;2022;10;20221004;1;1;0;0;4;2;2;0;0;0;0;3;4424
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4425
6,08015E+14;2022;10;20221004;8;2;5;1;0;0;13;0;0;2;2;3;4426
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4427
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4428
6,08015E+14;2022;10;20221004;7;4;4;2;0;0;6;0;0;0;0;3;4429
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4430
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;2;2;0;0;3;4431
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;5;3;0;0;3;4432
6,08015E+14;2022;10;20221004;3;3;2;2;14;4;1;2;2;0;0;3;4433
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4434
6,08015E+14;2022;10;20221004;5;3;3;2;0;0;5;2;2;2;2;3;4435
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4436
6,08015E+14;2022;10;20221004;23;7;15;5;6;4;11;2;2;1;1;3;4437
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4438
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;3;0;0;1;1;3;4439
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4440
6,08017E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4441
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4442
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4443
6,08015E+14;2022;10;20221004;31;6;20;4;1;1;17;0;0;2;2;3;4444
6,08015E+14;2022;10;20221004;0;0;0;0;11;2;0;0;0;0;0;3;4445
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4446
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;4447
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4448
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;1;8;1;0;0;3;4449
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4450
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4451
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4452
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4453
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;4454
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4455
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4456
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4457
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4458
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4459
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4460
6,08015E+14;2022;10;20221004;2;2;1;1;0;0;3;0;0;0;0;3;4461
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4462
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4463
6,08015E+14;2022;10;20221004;3;1;2;0;2;1;3;2;1;0;0;3;4464
6,08015E+14;2022;10;20221004;34;5;23;3;11;5;43;0;0;11;5;3;4465
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;1;1;0;0;3;4466
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4467
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4468
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4469
6,08015E+14;2022;10;20221004;16;6;10;4;1;1;14;0;0;0;0;3;4470
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;4471
