;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb ;nb_hour_paging_without_response;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call ;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3952;0;3;3953;20221004;1;0;0;0;0;2;0;0;1;1
3953;0;3;3954;20221004;0;0;0;0;0;0;1;1;0;0
3954;2;3;3955;20221004;7;3;4;2;1;0;2;1;0;0
3955;0;3;3956;20221004;0;0;0;0;0;0;0;0;0;0
3956;1;3;3957;20221004;3;1;2;1;1;0;0;0;0;0
3957;0;3;3958;20221004;0;0;0;0;0;0;1;1;0;0
3958;5;3;3959;20221004;30;7;20;1;1;38;3;2;3;2
3959;0;3;3960;20221004;0;0;0;0;0;0;0;0;0;0
3960;0;3;3961;20221004;1;1;1;1;1;0;0;0;0;0
3961;0;3;3962;20221004;1;1;0;0;0;0;0;0;0;0
3962;0;3;3963;20221004;0;0;0;0;0;0;1;1;0;0
3963;0;3;3964;20221004;0;0;0;0;0;0;0;0;0;0
3964;1;3;3965;20221004;23;1;15;0;0;29;7;3;1;1
3965;2;3;3966;20221004;13;4;9;5;2;19;4;3;2;2
3966;5;3;3967;20221004;28;7;18;3;2;35;2;1;5;3
3967;0;3;3968;20221004;0;0;0;0;0;0;1;1;0;0
3968;0;3;3969;20221004;0;0;0;0;0;0;0;0;0;0
3969;0;3;3970;20221004;0;0;0;0;0;0;0;0;0;0
3970;0;3;3971;20221004;0;0;0;0;0;0;0;0;0;0
3971;0;3;3972;20221004;0;0;0;0;0;0;1;1;0;0
3972;0;3;3973;20221004;0;0;0;0;0;0;0;0;0;0
3973;0;3;3974;20221004;3;1;2;0;0;2;0;0;0;0
3974;0;3;3975;20221004;0;0;0;0;0;0;1;1;0;0
3975;0;3;3976;20221004;0;0;0;0;0;0;0;0;0;0
3976;0;3;3977;20221004;3;1;2;0;0;4;0;0;3;1
3977;4;3;3978;20221004;19;6;12;0;0;15;1;1;1;1
3978;0;3;3979;20221004;0;0;0;0;0;0;1;1;0;0
3979;0;3;3980;20221004;0;0;0;0;0;0;0;0;0;0
3980;0;3;3981;20221004;1;1;1;0;0;0;0;0;0;0
3981;0;3;3982;20221004;0;0;0;0;0;0;0;0;0;0
3982;0;3;3983;20221004;0;0;0;0;0;0;0;0;0;0
3983;0;3;3984;20221004;0;0;0;0;0;0;0;0;0;0
3984;0;3;3985;20221004;0;0;0;0;0;0;0;0;0;0
3985;0;3;3986;20221004;0;0;0;0;0;1;0;0;0;0
3986;0;3;3987;20221004;0;0;0;0;0;0;0;0;0;0
3987;0;3;3988;20221004;0;0;0;0;0;0;0;0;0;0
3988;0;3;3989;20221004;0;0;0;0;0;0;0;0;0;0
3989;0;3;3990;20221004;0;0;0;0;0;0;0;0;0;0
3990;2;3;3991;20221004;10;3;6;1;1;14;0;0;0;0
3991;2;3;3992;20221004;10;3;6;0;0;8;10;1;0;0
3992;2;3;3993;20221004;12;3;8;1;1;11;0;0;1;1
3993;2;3;3994;20221004;13;3;8;14;5;13;2;2;3;1
3994;0;3;3995;20221004;0;0;0;0;0;0;3;1;0;0
3995;2;3;3996;20221004;9;3;6;0;0;12;2;2;1;1
3996;3;3;3997;20221004;9;4;6;8;2;12;0;0;1;1
3997;4;3;3998;20221004;12;6;8;4;2;13;1;1;0;0
3998;2;3;3999;20221004;6;4;4;0;0;1;1;1;0;0
3999;0;3;4000;20221004;1;1;1;0;0;0;0;0;0;0
4000;2;3;4001;20221004;7;3;4;0;0;10;0;0;0;0
4001;0;3;4002;20221004;0;0;0;2;2;0;0;0;0;0
4002;0;3;4003;20221004;0;0;0;5;1;0;0;0;0;0
4003;1;3;4004;20221004;3;1;2;0;0;4;1;1;0;0
4004;0;3;4005;20221004;0;0;0;0;0;0;0;0;0;0
4005;2;3;4006;20221004;15;3;10;0;0;8;1;1;1;1
4006;0;3;4007;20221004;0;0;0;0;0;0;0;0;0;0
4007;0;3;4008;20221004;5;0;3;0;0;8;9;1;0;0
4008;0;3;4009;20221004;0;0;0;0;0;0;0;0;0;0
4009;0;3;4010;20221004;0;0;0;0;0;0;2;2;0;0
4010;0;3;4011;20221004;0;0;0;0;0;0;1;1;0;0
4011;2;3;4012;20221004;20;4;13;0;0;22;0;0;2;2
4012;0;3;4013;20221004;0;0;0;0;0;0;0;0;0;0
4013;0;3;4014;20221004;0;0;0;2;2;0;0;0;0;0
4014;0;3;4015;20221004;0;0;0;0;0;0;0;0;0;0
4015;0;3;4016;20221004;0;0;0;0;0;0;1;1;0;0
4016;3;3;4017;20221004;13;5;9;1;1;0;0;0;0;0
4017;2;3;4018;20221004;11;3;7;0;0;14;0;0;2;1
4018;0;3;4019;20221004;0;0;0;3;3;0;0;0;0;0
4019;0;3;4020;20221004;3;1;2;0;0;5;0;0;0;0
4020;0;3;4021;20221004;0;0;0;0;0;0;0;0;0;0
4021;0;3;4022;20221004;0;0;0;0;0;0;1;1;0;0
4022;0;3;4023;20221004;1;0;0;3;2;2;2;1;0;0
4023;0;3;4024;20221004;0;0;0;1;1;0;0;0;0;0
4024;0;3;4025;20221004;0;0;0;0;0;0;2;2;0;0
4025;0;3;4026;20221004;0;0;0;0;0;0;0;0;0;0
4026;1;3;4027;20221004;7;1;4;0;0;10;1;1;2;1
4027;0;3;4028;20221004;1;0;0;0;0;0;0;0;0;0
4028;0;3;4029;20221004;0;0;0;0;0;0;0;0;0;0
4029;0;3;4030;20221004;0;0;0;4;2;0;0;0;0;0
4030;0;3;4031;20221004;0;0;0;0;0;0;0;0;0;0
4031;0;3;4032;20221004;0;0;0;0;0;0;0;0;0;0
4032;0;3;4033;20221004;2;0;1;0;0;0;0;0;0;0
4033;0;3;4034;20221004;0;0;0;0;0;0;0;0;0;0
4034;3;3;4035;20221004;17;5;11;0;0;21;0;0;0;0
4035;0;3;4036;20221004;0;0;0;0;0;0;3;3;0;0
4036;0;3;4037;20221004;0;0;0;0;0;0;4;2;0;0
4037;0;3;4038;20221004;0;0;0;0;0;0;0;0;0;0
4038;0;3;4039;20221004;0;0;0;0;0;0;0;0;0;0
4039;3;3;4040;20221004;11;4;7;1;1;15;0;0;3;2
4040;2;3;4041;20221004;3;3;2;0;0;0;0;0;0;0
4041;3;3;4042;20221004;23;5;15;4;2;16;7;6;0;0
4042;0;3;4043;20221004;0;0;0;0;0;0;0;0;0;0
4043;0;3;4044;20221004;0;0;0;0;0;0;0;0;0;0
4044;1;3;4045;20221004;2;1;1;0;0;0;0;0;0;0
4045;0;3;4046;20221004;0;0;0;0;0;0;2;2;0;0
4046;0;3;4047;20221004;0;0;0;0;0;0;0;0;0;0
4047;5;3;4048;20221004;15;7;10;2;1;6;2;2;0;0
4048;3;3;4049;20221004;16;5;10;8;5;17;1;1;3;1
4049;0;3;4050;20221004;0;0;0;0;0;0;5;3;0;0
4050;0;3;4051;20221004;0;0;0;0;0;1;0;0;1;1
4051;0;3;4052;20221004;0;0;0;0;0;0;1;1;0;0
4052;0;3;4053;20221004;0;0;0;0;0;0;3;3;0;0
4053;2;3;4054;20221004;10;3;7;0;0;15;1;1;3;2
4054;0;3;4055;20221004;0;0;0;0;0;0;0;0;0;0
4055;0;3;4056;20221004;0;0;0;0;0;0;0;0;0;0
4056;0;3;4057;20221004;0;0;0;0;0;0;0;0;0;0
4057;0;3;4058;20221004;0;0;0;0;0;0;0;0;0;0
4058;1;3;4059;20221004;2;1;1;5;3;0;0;0;0;0
4059;0;3;4060;20221004;0;0;0;0;0;0;3;3;0;0
4060;0;3;4061;20221004;0;0;0;1;1;0;0;0;0;0
4061;0;3;4062;20221004;0;0;0;0;0;0;0;0;0;0
4062;0;3;4063;20221004;0;0;0;0;0;0;1;1;0;0
4063;0;3;4064;20221004;0;0;0;0;0;0;5;2;0;0
4064;0;3;4065;20221004;0;0;0;0;0;0;0;0;0;0
4065;0;3;4066;20221004;0;0;0;0;0;1;0;0;0;0
4066;0;3;4067;20221004;0;0;0;0;0;0;0;0;0;0
4067;0;3;4068;20221004;1;1;1;0;0;0;0;0;0;0
4068;3;3;4069;20221004;13;4;8;0;0;15;0;0;1;1
4069;0;3;4070;20221004;0;0;0;0;0;0;0;0;0;0
4070;0;3;4071;20221004;0;0;0;0;0;0;0;0;0;0
4071;4;3;4072;20221004;25;7;17;0;0;32;1;1;2;2
4072;4;3;4073;20221004;15;6;10;1;1;12;0;0;1;1
4073;0;3;4074;20221004;0;0;0;18;9;0;0;0;0;0
4074;2;3;4075;20221004;15;4;10;6;3;9;8;5;0;0
4075;0;3;4076;20221004;0;0;0;0;0;0;1;1;0;0
4076;3;3;4077;20221004;13;5;8;4;3;12;0;0;3;2
4077;4;3;4078;20221004;10;6;7;0;0;6;6;4;0;0
4078;4;3;4079;20221004;22;6;15;0;0;9;0;0;0;0
4079;0;3;4080;20221004;0;0;0;0;0;0;0;0;0;0
4080;0;3;4081;20221004;1;0;0;1;1;0;0;0;0;0
4081;0;3;4082;20221004;3;0;2;0;0;3;0;0;0;0
4082;2;3;4083;20221004;4;3;3;1;1;1;1;1;0;0
4083;0;3;4084;20221004;2;1;1;0;0;0;0;0;0;0
4084;4;3;4085;20221004;9;6;6;1;1;1;0;0;0;0
4085;1;3;4086;20221004;2;1;1;0;0;1;1;1;0;0
4086;0;3;4087;20221004;0;0;0;0;0;0;0;0;0;0
4087;1;3;4088;20221004;8;1;5;0;0;12;0;0;0;0
4088;0;3;4089;20221004;0;0;0;0;0;0;0;0;0;0
4089;0;3;4090;20221004;0;0;0;0;0;1;2;2;0;0
4090;0;3;4091;20221004;0;0;0;1;1;0;0;0;0;0
4091;0;3;4092;20221004;0;0;0;0;0;0;0;0;0;0
4092;0;3;4093;20221004;1;1;0;0;0;0;0;0;0;0
4093;0;3;4094;20221004;0;0;0;0;0;0;0;0;0;0
4094;0;3;4095;20221004;0;0;0;0;0;0;0;0;0;0
4095;0;3;4096;20221004;0;0;0;0;0;0;0;0;0;0
4096;0;3;4097;20221004;0;0;0;0;0;0;0;0;0;0
4097;0;3;4098;20221004;0;0;0;10;4;0;0;0;0;0
4098;0;3;4099;20221004;0;0;0;0;0;0;0;0;0;0
4099;1;3;4100;20221004;6;2;4;2;2;5;0;0;0;0
4100;0;3;4101;20221004;0;0;0;0;0;0;1;1;0;0
4101;0;3;4102;20221004;0;0;0;0;0;0;0;0;0;0
4102;2;3;4103;20221004;7;3;4;4;3;4;3;3;0;0
4103;1;3;4104;20221004;3;2;2;4;3;4;7;4;0;0
4104;0;3;4105;20221004;0;0;0;0;0;0;1;1;0;0
4105;0;3;4106;20221004;0;0;0;0;0;0;0;0;0;0
4106;0;3;4107;20221004;0;0;0;0;0;0;1;1;0;0
4107;2;3;4108;20221004;7;3;4;4;2;6;4;3;0;0
4108;0;3;4109;20221004;1;1;0;9;2;1;6;5;0;0
4109;0;3;4110;20221004;0;0;0;0;0;0;0;0;0;0
4110;0;3;4111;20221004;0;0;0;0;0;0;0;0;0;0
4111;0;3;4112;20221004;0;0;0;0;0;0;4;2;0;0
4112;0;3;4113;20221004;0;0;0;0;0;0;3;2;0;0
4113;2;3;4114;20221004;6;3;4;0;0;4;2;2;0;0
4114;0;3;4115;20221004;0;0;0;0;0;0;0;0;0;0
4115;0;3;4116;20221004;0;0;0;0;0;0;0;0;0;0
4116;1;3;4117;20221004;7;2;5;0;0;0;1;1;0;0
4117;0;3;4118;20221004;0;0;0;0;0;0;1;1;0;0
4118;0;3;4119;20221004;0;0;0;0;0;0;0;0;0;0
4119;2;3;4120;20221004;8;4;5;3;2;10;3;1;1;1
4120;0;3;4121;20221004;0;0;0;0;0;0;0;0;0;0
4121;0;3;4122;20221004;0;0;0;0;0;0;0;0;0;0
4122;0;3;4123;20221004;0;0;0;1;1;0;0;0;0;0
4123;0;3;4124;20221004;0;0;0;0;0;0;0;0;0;0
4124;0;3;4125;20221004;0;0;0;10;4;0;0;0;0;0
4125;0;3;4126;20221004;0;0;0;9;4;0;0;0;0;0
4126;0;3;4127;20221004;0;0;0;0;0;0;0;0;0;0
4127;0;3;4128;20221004;0;0;0;0;0;0;0;0;0;0
4128;0;3;4129;20221004;0;0;0;0;0;0;0;0;0;0
4129;2;3;4130;20221004;4;3;2;0;0;0;0;0;0;0
4130;0;3;4131;20221004;1;0;0;0;0;1;0;0;1;1
4131;0;3;4132;20221004;0;0;0;0;0;0;3;2;0;0
4132;0;3;4133;20221004;0;0;0;0;0;0;0;0;0;0
4133;1;3;4134;20221004;3;2;2;11;5;0;0;0;0;0
4134;2;3;4135;20221004;11;4;7;0;0;9;0;0;3;2
4135;0;3;4136;20221004;0;0;0;0;0;0;0;0;0;0
4136;1;3;4137;20221004;4;1;2;1;1;4;7;3;0;0
4137;0;3;4138;20221004;0;0;0;0;0;0;0;0;0;0
4138;3;3;4139;20221004;56;5;37;2;2;46;2;2;9;6
4139;1;3;4140;20221004;9;2;6;2;2;11;3;2;0;0
4140;0;3;4141;20221004;0;0;0;0;0;0;0;0;0;0
4141;0;3;4142;20221004;0;0;0;0;0;0;1;1;0;0
4142;0;3;4143;20221004;0;0;0;0;0;0;11;2;0;0
4143;0;3;4144;20221004;0;0;0;0;0;0;0;0;0;0
4144;0;3;4145;20221004;0;0;0;0;0;0;0;0;0;0
4145;0;3;4146;20221004;1;0;0;1;1;0;0;0;0;0
4146;0;3;4147;20221004;0;0;0;4;3;1;0;0;0;0
4147;0;3;4148;20221004;0;0;0;1;1;0;0;0;0;0
4148;0;3;4149;20221004;0;0;0;0;0;0;1;1;0;0
4149;0;3;4150;20221004;0;0;0;0;0;0;0;0;0;0
4150;1;3;4151;20221004;3;1;2;1;1;0;0;0;0;0
4151;0;3;4152;20221004;0;0;0;0;0;0;0;0;0;0
4152;0;3;4153;20221004;2;1;1;6;3;3;0;0;2;1
4153;0;3;4154;20221004;0;0;0;0;0;0;2;2;0;0
4154;0;3;4155;20221004;0;0;0;0;0;0;0;0;0;0
4155;0;3;4156;20221004;2;1;1;0;0;1;0;0;0;0
4156;0;3;4157;20221004;0;0;0;0;0;0;1;1;0;0
4157;4;3;4158;20221004;51;7;34;2;1;61;1;1;9;7
4158;0;3;4159;20221004;0;0;0;1;1;0;0;0;0;0
4159;0;3;4160;20221004;0;0;0;0;0;0;0;0;0;0
4160;0;3;4161;20221004;0;0;0;0;0;0;0;0;0;0
4161;1;3;4162;20221004;1;1;1;0;0;3;0;0;0;0
4162;0;3;4163;20221004;0;0;0;0;0;0;0;0;0;0
4163;1;3;4164;20221004;2;1;1;1;1;3;3;1;1;1
4164;0;3;4165;20221004;0;0;0;0;0;0;0;0;0;0
4165;3;3;4166;20221004;21;4;14;2;2;28;0;0;6;3
4166;0;3;4167;20221004;0;0;0;0;0;0;0;0;0;0
4167;0;3;4168;20221004;0;0;0;2;1;0;0;0;0;0
4168;0;3;4169;20221004;1;1;0;0;0;2;0;0;0;0
4169;1;3;4170;20221004;2;1;1;0;0;0;0;0;0;0
4170;0;3;4171;20221004;1;0;0;0;0;0;2;2;0;0
4171;0;3;4172;20221004;0;0;0;0;0;0;0;0;0;0
4172;0;3;4173;20221004;0;0;0;0;0;0;0;0;0;0
4173;0;3;4174;20221004;0;0;0;0;0;0;0;0;0;0
4174;0;3;4175;20221004;0;0;0;0;0;0;0;0;0;0
4175;0;3;4176;20221004;1;1;1;0;0;2;0;0;1;1
4176;0;3;4177;20221004;0;0;0;2;1;0;1;1;0;0
4177;0;3;4178;20221004;0;0;0;0;0;0;0;0;0;0
4178;0;3;4179;20221004;0;0;0;13;4;0;0;0;0;0
4179;2;3;4180;20221004;12;4;8;0;0;5;1;1;0;0
4180;2;3;4181;20221004;14;3;9;0;0;18;3;1;2;2
4181;1;3;4182;20221004;2;1;1;0;0;2;0;0;0;0
4182;0;3;4183;20221004;0;0;0;0;0;0;0;0;0;0
4183;2;3;4184;20221004;11;3;7;0;0;6;5;5;0;0
4184;0;3;4185;20221004;0;0;0;1;1;0;0;0;0;0
4185;0;3;4186;20221004;7;0;4;0;0;9;0;0;0;0
4186;1;3;4187;20221004;3;1;2;0;0;1;2;2;0;0
4187;0;3;4188;20221004;0;0;0;2;1;0;0;0;0;0
4188;0;3;4189;20221004;0;0;0;0;0;0;2;1;0;0
4189;0;3;4190;20221004;0;0;0;0;0;0;1;1;0;0
4190;1;3;4191;20221004;12;2;8;0;0;15;0;0;1;1
4191;0;3;4192;20221004;0;0;0;0;0;0;0;0;0;0
4192;2;3;4193;20221004;7;3;4;2;2;5;3;3;0;0
4193;0;3;4194;20221004;0;0;0;0;0;0;0;0;0;0
4194;2;3;4195;20221004;12;3;8;3;3;13;1;1;3;2
4195;2;3;4196;20221004;5;3;3;0;0;4;0;0;0;0
4196;0;3;4197;20221004;0;0;0;0;0;0;1;1;0;0
4197;0;3;4198;20221004;0;0;0;3;1;0;0;0;0;0
4198;0;3;4199;20221004;0;0;0;4;2;0;0;0;0;0
4199;0;3;4200;20221004;0;0;0;0;0;0;0;0;0;0
4200;0;3;4201;20221004;1;1;1;1;1;0;0;0;0;0
4201;0;3;4202;20221004;0;0;0;2;2;0;0;0;0;0
4202;2;3;4203;20221004;12;4;8;0;0;8;3;2;1;1
4203;0;3;4204;20221004;0;0;0;0;0;0;0;0;0;0
4204;0;3;4205;20221004;0;0;0;0;0;0;0;0;0;0
4205;0;3;4206;20221004;0;0;0;0;0;0;0;0;0;0
4206;0;3;4207;20221004;0;0;0;0;0;0;0;0;0;0
4207;0;3;4208;20221004;0;0;0;0;0;0;2;2;0;0
4208;0;3;4209;20221004;0;0;0;0;0;0;0;0;0;0
4209;0;3;4210;20221004;0;0;0;0;0;0;0;0;0;0
4210;0;3;4211;20221004;0;0;0;0;0;0;0;0;0;0
4211;0;3;4212;20221004;1;1;0;0;0;2;0;0;0;0
4212;0;3;4213;20221004;0;0;0;0;0;0;0;0;0;0
4213;0;3;4214;20221004;0;0;0;0;0;0;1;1;0;0
4214;0;3;4215;20221004;0;0;0;0;0;0;0;0;0;0
4215;0;3;4216;20221004;0;0;0;0;0;0;0;0;0;0
4216;0;3;4217;20221004;1;1;0;2;2;0;2;2;0;0
4217;0;3;4218;20221004;1;0;1;5;3;3;0;0;0;0
4218;2;3;4219;20221004;12;3;8;3;1;17;7;3;0;0
4219;3;3;4220;20221004;15;5;10;0;0;22;0;0;9;4
4220;0;3;4221;20221004;2;1;1;1;1;1;0;0;0;0
4221;0;3;4222;20221004;1;1;0;0;0;0;0;0;0;0
4222;0;3;4223;20221004;0;0;0;0;0;0;2;2;0;0
4223;0;3;4224;20221004;0;0;0;0;0;0;0;0;0;0
4224;0;3;4225;20221004;0;0;0;0;0;0;0;0;0;0
4225;4;3;4226;20221004;25;7;16;1;1;33;3;3;1;1
4226;0;3;4227;20221004;0;0;0;0;0;0;0;0;0;0
4227;1;3;4228;20221004;2;1;1;0;0;5;0;0;1;1
4228;0;3;4229;20221004;0;0;0;0;0;0;0;0;0;0
4229;0;3;4230;20221004;0;0;0;0;0;0;0;0;0;0
4230;0;3;4231;20221004;0;0;0;0;0;0;0;0;0;0
4231;0;3;4232;20221004;1;0;1;0;0;0;0;0;0;0
4232;5;3;4233;20221004;28;7;19;7;6;31;2;2;2;2
4233;0;3;4234;20221004;0;0;0;0;0;0;3;3;0;0
4234;2;3;4235;20221004;4;3;3;5;3;4;0;0;3;2
4235;0;3;4236;20221004;1;0;0;4;2;0;1;1;0;0
4236;0;3;4237;20221004;0;0;0;0;0;0;0;0;0;0
4237;0;3;4238;20221004;0;0;0;0;0;0;1;1;0;0
4238;0;3;4239;20221004;0;0;0;0;0;1;4;2;0;0
4239;0;3;4240;20221004;0;0;0;0;0;0;0;0;0;0
4240;0;3;4241;20221004;0;0;0;0;0;0;2;2;0;0
4241;0;3;4242;20221004;0;0;0;0;0;0;1;1;0;0
4242;0;3;4243;20221004;0;0;0;3;2;0;0;0;0;0
4243;1;3;4244;20221004;4;1;2;9;4;0;2;2;0;0
4244;0;3;4245;20221004;0;0;0;0;0;0;0;0;0;0
4245;2;3;4246;20221004;13;3;9;1;1;20;1;1;6;3
4246;0;3;4247;20221004;0;0;0;0;0;0;0;0;0;0
4247;1;3;4248;20221004;2;1;1;8;2;4;0;0;0;0
4248;0;3;4249;20221004;0;0;0;4;4;0;0;0;0;0
4249;0;3;4250;20221004;0;0;0;0;0;0;0;0;0;0
4250;0;3;4251;20221004;0;0;0;0;0;1;0;0;0;0
4251;0;3;4252;20221004;0;0;0;0;0;0;0;0;0;0
4252;0;3;4253;20221004;1;0;1;4;1;2;0;0;1;1
4253;0;3;4254;20221004;0;0;0;0;0;0;0;0;0;0
4254;0;3;4255;20221004;0;0;0;0;0;0;0;0;0;0
4255;0;3;4256;20221004;0;0;0;2;1;0;1;1;0;0
4256;0;3;4257;20221004;0;0;0;0;0;0;2;1;0;0
4257;0;3;4258;20221004;0;0;0;0;0;0;0;0;0;0
4258;0;3;4259;20221004;0;0;0;0;0;0;0;0;0;0
4259;1;3;4260;20221004;7;1;4;0;0;11;0;0;1;1
4260;3;3;4261;20221004;16;4;10;0;0;15;0;0;0;0
4261;0;3;4262;20221004;1;1;0;0;0;0;0;0;0;0
4262;1;3;4263;20221004;2;2;1;16;3;1;1;1;0;0
4263;0;3;4264;20221004;0;0;0;0;0;0;1;1;0;0
4264;0;3;4265;20221004;0;0;0;0;0;0;1;1;0;0
4265;0;3;4266;20221004;0;0;0;0;0;0;0;0;0;0
4266;0;3;4267;20221004;0;0;0;1;1;0;0;0;0;0
4267;0;3;4268;20221004;0;0;0;0;0;0;2;1;0;0
4268;0;3;4269;20221004;0;0;0;0;0;0;1;1;0;0
4269;0;3;4270;20221004;0;0;0;0;0;0;0;0;0;0
4270;0;3;4271;20221004;0;0;0;0;0;0;0;0;0;0
4271;0;3;4272;20221004;0;0;0;0;0;0;4;2;0;0
4272;2;3;4273;20221004;3;3;2;4;4;3;0;0;2;2
4273;0;3;4274;20221004;0;0;0;0;0;0;20;7;0;0
4274;2;3;4275;20221004;6;4;4;0;0;4;1;1;1;1
4275;0;3;4276;20221004;0;0;0;0;0;0;1;1;0;0
4276;0;3;4277;20221004;0;0;0;1;1;0;0;0;0;0
4277;0;3;4278;20221004;0;0;0;0;0;0;0;0;0;0
4278;0;3;4279;20221004;0;0;0;0;0;0;0;0;0;0
4279;0;3;4280;20221004;0;0;0;0;0;0;0;0;0;0
4280;0;3;4281;20221004;0;0;0;0;0;0;3;3;0;0
4281;4;3;4282;20221004;13;6;8;0;0;5;0;0;0;0
4282;0;3;4283;20221004;2;1;1;0;0;0;0;0;0;0
4283;0;3;4284;20221004;1;1;0;0;0;0;0;0;0;0
4284;0;3;4285;20221004;0;0;0;0;0;0;2;2;0;0
4285;0;3;4286;20221004;0;0;0;1;1;0;0;0;0;0
4286;0;3;4287;20221004;1;0;0;1;1;1;0;0;0;0
4287;0;3;4288;20221004;0;0;0;0;0;0;0;0;0;0
4288;0;3;4289;20221004;0;0;0;0;0;0;0;0;0;0
4289;0;3;4290;20221004;2;0;1;4;1;2;0;0;1;1
4290;0;3;4291;20221004;0;0;0;0;0;0;0;0;0;0
4291;0;3;4292;20221004;0;0;0;0;0;0;2;2;0;0
4292;0;3;4293;20221004;0;0;0;0;0;0;0;0;0;0
4293;0;3;4294;20221004;0;0;0;0;0;0;0;0;0;0
4294;0;3;4295;20221004;0;0;0;0;0;0;0;0;0;0
4295;0;3;4296;20221004;0;0;0;0;0;0;0;0;0;0
4296;0;3;4297;20221004;0;0;0;1;1;0;0;0;0;0
4297;0;3;4298;20221004;1;0;0;0;0;0;0;0;0;0
4298;0;3;4299;20221004;0;0;0;0;0;0;1;1;0;0
4299;0;3;4300;20221004;0;0;0;0;0;0;0;0;0;0
4300;5;3;4301;20221004;51;7;34;0;0;63;2;2;3;2
4301;0;3;4302;20221004;0;0;0;0;0;0;0;0;0;0
4302;0;3;4303;20221004;0;0;0;0;0;0;1;1;0;0
4303;3;3;4304;20221004;11;4;7;0;0;6;8;2;0;0
4304;0;3;4305;20221004;0;0;0;0;0;0;3;2;0;0
4305;5;3;4306;20221004;36;7;24;6;4;20;3;3;3;3
4306;2;3;4307;20221004;7;3;5;0;0;6;0;0;0;0
4307;0;3;4308;20221004;0;0;0;0;0;0;0;0;0;0
4308;1;3;4309;20221004;8;2;5;0;0;4;1;1;2;2
4309;0;3;4310;20221004;0;0;0;0;0;0;0;0;0;0
4310;0;3;4311;20221004;1;1;1;0;0;1;0;0;0;0
4311;5;3;4312;20221004;26;7;17;3;2;13;0;0;1;1
4312;0;3;4313;20221004;0;0;0;0;0;0;4;3;0;0
4313;0;3;4314;20221004;0;0;0;0;0;0;6;3;0;0
4314;4;3;4315;20221004;22;6;14;0;0;26;2;2;5;2
4315;0;3;4316;20221004;0;0;0;0;0;0;1;1;0;0
4316;0;3;4317;20221004;0;0;0;0;0;0;0;0;0;0
4317;2;3;4318;20221004;8;3;5;3;2;4;1;1;0;0
4318;2;3;4319;20221004;9;3;6;0;0;11;0;0;0;0
4319;0;3;4320;20221004;0;0;0;0;0;0;0;0;0;0
4320;2;3;4321;20221004;7;3;4;3;3;0;0;0;0;0
4321;1;3;4322;20221004;11;2;7;1;1;14;0;0;1;1
4322;3;3;4323;20221004;10;4;7;0;0;5;5;3;0;0
4323;2;3;4324;20221004;5;3;3;2;2;2;4;3;0;0
4324;0;3;4325;20221004;0;0;0;7;2;0;0;0;0;0
4325;0;3;4326;20221004;0;0;0;0;0;1;1;1;0;0
4326;0;3;4327;20221004;1;0;0;0;0;0;0;0;0;0
4327;0;3;4328;20221004;0;0;0;0;0;0;0;0;0;0
4328;0;3;4329;20221004;0;0;0;0;0;0;2;2;0;0
4329;0;3;4330;20221004;0;0;0;0;0;0;0;0;0;0
4330;0;3;4331;20221004;0;0;0;0;0;0;0;0;0;0
4331;0;3;4332;20221004;0;0;0;0;0;0;0;0;0;0
4332;5;3;4333;20221004;37;7;25;2;2;31;4;4;6;3
4333;0;3;4334;20221004;0;0;0;0;0;0;0;0;0;0
4334;0;3;4335;20221004;0;0;0;0;0;0;4;2;0;0
4335;0;3;4336;20221004;0;0;0;0;0;0;0;0;0;0
4336;3;3;4337;20221004;15;4;10;3;2;21;0;0;4;1
4337;0;3;4338;20221004;0;0;0;0;0;0;2;2;0;0
4338;0;3;4339;20221004;0;0;0;0;0;0;0;0;0;0
4339;1;3;4340;20221004;4;1;2;0;0;2;0;0;0;0
4340;0;3;4341;20221004;0;0;0;0;0;0;4;2;0;0
4341;0;3;4342;20221004;0;0;0;0;0;0;0;0;0;0
4342;0;3;4343;20221004;0;0;0;0;0;0;0;0;0;0
4343;0;3;4344;20221004;0;0;0;0;0;0;0;0;0;0
4344;2;3;4345;20221004;12;4;8;6;4;15;1;1;2;2
4345;0;3;4346;20221004;0;0;0;0;0;0;0;0;0;0
4346;3;3;4347;20221004;14;5;9;0;0;11;0;0;0;0
4347;0;3;4348;20221004;0;0;0;0;0;0;1;1;0;0
4348;0;3;4349;20221004;0;0;0;0;0;0;0;0;0;0
4349;0;3;4350;20221004;0;0;0;0;0;0;1;1;0;0
4350;0;3;4351;20221004;0;0;0;0;0;0;0;0;0;0
4351;0;3;4352;20221004;0;0;0;0;0;0;4;3;0;0
4352;2;3;4353;20221004;9;4;6;2;2;7;6;4;0;0
4353;0;3;4354;20221004;0;0;0;0;0;0;0;0;0;0
4354;0;3;4355;20221004;1;1;0;0;0;0;0;0;0;0
4355;0;3;4356;20221004;0;0;0;0;0;0;0;0;0;0
4356;0;3;4357;20221004;0;0;0;0;0;0;0;0;0;0
4357;0;3;4358;20221004;2;1;1;2;1;0;0;0;0;0
4358;0;3;4359;20221004;0;0;0;0;0;0;0;0;0;0
